list-none-m,2,1000,1,6000,21903170,3650,3656
list-none-m,4,1000,1,12000,99797360,8316,24647
list-none-m,8,1000,1,24000,395663733,16485,109717
list-none-m,12,1000,1,36000,1138368643,31621,315766
list-none-m,16,1000,1,48000,1593833075,33204,418865
list-none-m,24,1000,1,72000,3462221901,48086,826295
list-none-s,1,1000,1,3000,3823041,1274,29
list-none-s,2,1000,1,6000,19246929,3207,3242
list-none-s,4,1000,1,12000,56709497,4725,10679
list-none-s,8,1000,1,24000,329372259,13723,78228
list-none-s,12,1000,1,36000,1197267469,33257,352875
list-none-s,16,1000,1,48000,1921904744,40039,504190
list-none-s,24,1000,1,72000,2483310523,34490,547580
list-id-none,1,1,4,3,79756,26585,0
list-id-none,1,2,4,6,85680,14280,0
list-id-none,1,4,4,12,104232,8686,0
list-id-none,1,8,4,24,160955,6706,0
list-id-none,1,16,4,48,131494,2739,0
list-id-none,4,1,4,12,162006,13500,0
list-id-none,4,2,4,24,151707,6321,0
list-id-none,4,4,4,48,114608,2387,0
list-id-none,8,1,4,24,248732,10363,0
list-id-none,8,2,4,48,231922,4831,0
list-id-none,12,1,4,36,326639,9073,0
list-id-none,12,2,4,72,382196,5308,0
list-id-none,12,8,4,288,1513936,5256,0
list-id-none,16,1,4,48,440007,9166,0
list-id-none,16,2,4,96,385789,4018,0
list-id-s,1,10,4,30,104185,3472,43
list-id-s,1,20,4,60,124345,2072,34
list-id-s,1,40,4,120,125649,1047,33
list-id-s,1,80,4,240,243009,1012,29
list-id-s,4,10,4,120,167837,1398,116
list-id-s,4,20,4,240,223218,930,811
list-id-s,4,40,4,480,364688,759,839
list-id-s,4,80,4,960,708340,737,959
list-id-s,8,10,4,240,298795,1244,972
list-id-s,8,20,4,480,364825,760,1229
list-id-s,8,40,4,960,685374,713,2247
list-id-s,8,80,4,1920,1642576,855,3586
list-id-s,12,10,4,360,324998,902,197
list-id-s,12,20,4,720,497982,691,1730
list-id-s,12,40,4,1440,1204821,836,5399
list-id-s,12,80,4,2880,2844107,987,7896
list-id-s,16,10,4,480,445948,929,71
list-id-s,16,20,4,960,863631,899,4651
list-id-s,16,40,4,1920,1798698,936,8180
list-id-s,16,80,4,3840,4626919,1204,13364
list-id-m,1,10,4,30,90999,3033,77
list-id-m,1,20,4,60,123905,2065,54
list-id-m,1,40,4,120,152290,1269,43
list-id-m,1,80,4,240,229992,958,38
list-id-m,4,10,4,120,180082,1500,693
list-id-m,4,20,4,240,328312,1367,1559
list-id-m,4,40,4,480,412780,859,924
list-id-m,4,80,4,960,873746,910,1296
list-id-m,8,10,4,240,281634,1173,1644
list-id-m,8,20,4,480,490640,1022,2140
list-id-m,8,40,4,960,873289,909,3176
list-id-m,8,80,4,1920,1962473,1022,4512
list-id-m,12,10,4,360,405287,1125,1115
list-id-m,12,20,4,720,710571,986,4647
list-id-m,12,40,4,1440,1394679,968,5980
list-id-m,12,80,4,2880,2984327,1036,7643
list-id-m,16,10,4,480,482003,1004,1635
list-id-m,16,20,4,960,883681,920,5188
list-id-m,16,40,4,1920,1803241,939,8064
list-id-m,16,80,4,3840,4057320,1056,11665
list-none-m,1,1000,4,3000,1156440,385,31
list-none-m,2,1000,4,6000,4991639,831,465
list-none-m,4,1000,4,12000,16568772,1380,2533
list-none-m,8,1000,4,24000,50629388,2109,11032
list-none-m,12,1000,4,36000,114165098,3171,28682
list-none-m,1,1000,8,3000,744116,248,33
list-none-m,2,1000,8,6000,2596588,432,204
list-none-m,4,1000,8,12000,7920338,660,950
list-none-m,8,1000,8,24000,19773552,823,3440
list-none-m,12,1000,8,36000,40654423,1129,8759
list-none-m,1,1000,16,3000,518527,172,38
list-none-m,2,1000,16,6000,1471466,245,111
list-none-m,4,1000,16,12000,4174711,347,412
list-none-m,8,1000,16,24000,9132526,380,1202
list-none-m,12,1000,16,36000,16162888,448,2632
list-none-s,1,1000,4,3000,1133998,377,29
list-none-s,2,1000,4,6000,4004474,667,234
list-none-s,4,1000,4,12000,18071152,1505,2436
list-none-s,8,1000,4,24000,44202198,1841,9320
list-none-s,12,1000,4,36000,93893748,2608,22677
list-none-s,1,1000,8,3000,676997,225,30
list-none-s,2,1000,8,6000,2012695,335,97
list-none-s,4,1000,8,12000,8260105,688,795
list-none-s,8,1000,8,24000,17576093,732,2814
list-none-s,12,1000,8,36000,32785346,910,6680
list-none-s,1,1000,16,3000,453306,151,30
list-none-s,2,1000,16,6000,2247239,374,158
list-none-s,4,1000,16,12000,3620919,301,288
list-none-s,8,1000,16,24000,7464690,311,812
list-none-s,12,1000,16,36000,12868455,357,1780
list-none-m,1,1000,1,3000,3836934,1278,32
list-none-m,2,1000,1,6000,22270747,3711,3704
list-none-m,4,1000,1,12000,103340558,8611,25614
list-none-m,8,1000,1,24000,424088035,17670,117715
list-none-m,12,1000,1,36000,972513775,27014,263874
list-none-m,16,1000,1,48000,1911808722,39829,543413
list-none-m,24,1000,1,72000,4292406771,59616,1128137
list-none-s,1,1000,1,3000,6608198,2202,520
list-none-s,2,1000,1,6000,22061404,3676,3234
list-none-s,4,1000,1,12000,77550886,6462,15219
list-none-s,8,1000,1,24000,180465299,7519,37474
list-none-s,12,1000,1,36000,726643616,20184,178724
list-none-s,16,1000,1,48000,1779850681,37080,441232
list-none-s,24,1000,1,72000,3929121094,54571,933986
list-id-none,1,1,4,3,67461,22487,0
list-id-none,1,2,4,6,68641,11440,0
list-id-none,1,4,4,12,79523,6626,0
list-id-none,1,8,4,24,68218,2842,0
list-id-none,1,16,4,48,80301,1672,0
list-id-none,4,1,4,12,122576,10214,0
list-id-none,4,2,4,24,100689,4195,0
list-id-none,4,4,4,48,100786,2099,0
list-id-none,8,1,4,24,211196,8799,0
list-id-none,8,2,4,48,187519,3906,0
list-id-none,8,4,4,96,195272,2034,0
list-id-none,12,1,4,36,308737,8576,0
list-id-none,12,2,4,72,285915,3971,0
list-id-none,12,4,4,144,348704,2421,0
list-id-none,16,1,4,48,367225,7650,0
list-id-none,16,2,4,96,394904,4113,0
list-id-s,1,10,4,30,105663,3522,44
list-id-s,1,20,4,60,112781,1879,38
list-id-s,1,40,4,120,149056,1242,33
list-id-s,1,80,4,240,198082,825,31
list-id-s,4,10,4,120,148390,1236,202
list-id-s,4,20,4,240,216657,902,885
list-id-s,4,40,4,480,311931,649,531
list-id-s,4,80,4,960,674965,703,857
list-id-s,8,10,4,240,324209,1350,422
list-id-s,8,20,4,480,331065,689,797
list-id-s,8,40,4,960,714236,743,2468
list-id-s,8,80,4,1920,1716959,894,3896
list-id-s,12,10,4,360,376396,1045,566
list-id-s,12,20,4,720,1505115,2090,915
list-id-s,12,40,4,1440,1230332,854,5424
list-id-s,12,80,4,2880,3037752,1054,8241
list-id-s,16,10,4,480,463944,966,353
list-id-s,16,20,4,960,725309,755,2638
list-id-s,16,40,4,1920,1835222,955,8767
list-id-s,16,80,4,3840,4943650,1287,14098
list-id-m,1,10,4,30,84868,2828,84
list-id-m,1,20,4,60,127280,2121,63
list-id-m,1,40,4,120,155482,1295,42
list-id-m,1,80,4,240,221817,924,36
list-id-m,4,10,4,120,161534,1346,223
list-id-m,4,20,4,240,259051,1079,751
list-id-m,4,40,4,480,424202,883,1084
list-id-m,4,80,4,960,1694927,1765,2465
list-id-m,8,10,4,240,608851,2536,7057
list-id-m,8,20,4,480,957430,1994,4746
list-id-m,8,40,4,960,1760746,1834,5452
list-id-m,8,80,4,1920,5242190,2730,9962
list-id-m,12,10,4,360,1054866,2930,11927
list-id-m,12,20,4,720,1891394,2626,15474
list-id-m,12,40,4,1440,3281010,2278,14045
list-id-m,12,80,4,2880,5700460,1979,12648
list-id-m,16,10,4,480,862621,1797,4840
list-id-m,16,20,4,960,1702240,1773,10867
list-id-m,16,40,4,1920,3201733,1667,15992
list-id-m,16,80,4,3840,6497587,1692,17625
list-none-m,1,1000,4,3000,1135602,378,34
list-none-m,2,1000,4,6000,8021309,1336,804
list-none-m,4,1000,4,12000,20579494,1714,3001
list-none-m,8,1000,4,24000,69819649,2909,14487
